Invoice_ID,Vendor_ID,Invoice_Date,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Date,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Transaction_Type,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag,Fraud_Real,Amount_ZScore,Deviation_Abs,Processing_ZScore,Tax_Ratio,risk_composite,Anomaly_Label,Anomaly_Score,Combined_Anomaly
INV_171806,V896,2023-07-17,2023-09-01,76594.0,5645.75,85428.79,Rejected,2023-06-19,24.0,1,john,5.0,Credit Note,24,3369,-9.14,1,1.0,-0.06306249359326568,9.14,0.1344584166681094,0.06608720549594581,0.25520126121886955,0,0.03166338771200361,0
INV_106533,V584,2023-02-27,2023-06-12,19604.0,1794.23,21003.92,Approved,2023-12-01,17.0,4,Sarah Williams,8.0,Adjustment,35,46719,48.95,TRUE,1.0,-0.07224770834436796,48.95,-0.013365818584012302,0.08542357807494982,0.31330441445647544,0,0.0525899031995527,0
INV_712347,V828,2023-06-08,2023-04-05,22295.0,2732.0,25790.01,Paid,2023-01-19,9.0,1,Sarah Williams,10.0,Credit,17,9507,68.2,No,0.0,-0.07181399343130924,68.2,-0.18230780172929426,0.10593249091411752,0.266308968945656,0,0.02280096177253582,1
INV_536824,V522,2023-12-28,2023-05-01,6418.0,1039.33,7104.7,Pending,2023-12-07,23.0,5,john,3.0,Debit Note,8,15037,-17.43,1,1.0,-0.0743729275355951,17.43,0.11334066877494917,0.14628766872633608,0.42916568582336134,0,0.01642599374749326,0
INV_872290,V787,,2023-11-27,50063.0,5071.21,96088.38,Rejected,2023-11-19,24.0,5,,8.0,Invoice,18,1302,-39.59,yes,1.0,-0.0673385583864135,39.59,0.1344584166681094,0.052776516785900646,0.32240647417749907,0,0.023958634641598364,0
INV_465361,V409,2023-05-04,2023-07-09,83635.0,10282.65,95826.95,N,2023-07-17,7.0,4,Mike Johnson,4.0,invoice,46,29845,51.1,1,1.0,-0.06192767876500614,51.1,-0.22454329751561475,0.10730436479508114,0.48936703038034346,0,0.04177157090456446,1
INV_932080,V524,2023-06-03,2023-12-07,100.0,6283.67,53788.09,Y,2023-11-06,9.0,5,,3.0,invoice,25,788,-29.51,no,0.0,-0.07539121472277643,29.51,-0.18230780172929426,0.11682270182860184,0.4759544132039494,1,-0.00084366149296633,1
INV_930502,V923,2023-05-20,2023-09-15,22996.0,1376.15,25006.01,N,2023-01-24,6.0,5,Sarah Williams,6.0,Adjustment,32,29552,43.42,1,1.0,-0.07170101158290562,43.42,-0.24566104540877498,0.05503277012206266,0.42144935912789744,0,0.05878229445095007,0
INV_630327,V748,2023-06-28,2023-12-11,4810.0,680.9,5084.72,Approved,2023-05-25,5.0,5,John Smith,6.0,Credit Note,29,12166,49.02,High,1.0,-0.07463209274562796,49.02,-0.2667787933019352,0.13391101181579318,0.4420032375444159,0,0.03220851304201261,0
INV_522540,V952,2023-10-13,2023-12-24,82526.0,11837.12,89148.03,1,2023-02-22,19.0,3,Mike Johnson,4.0,Credit Note,24,28919,51.94,1,1.0,-0.06210641895028378,51.94,0.028869677202308187,0.13278050002899672,0.44257173537040295,0,0.06206134771730604,1
INV_673890,V222,2023-01-21,2023-01-01,4101.0,350.81,4421.62,Paid,2023-05-13,9.0,3,Mike Johnson,3.0,Adjustment,47,39709,76.53,FALSE,0.0,-0.07474636397318597,76.53,-0.18230780172929426,0.0793396990243395,0.5768854430540313,0,0.014278324279900056,1
INV_284970,V655,2023-02-26,2023-02-13,80754.0,10732.71,86370.15,Y,2023-02-14,8.0,4,John Smith,10.0,invoice,5,33649,-28.71,0,0.0,-0.06239201643298168,28.71,-0.2034255496224545,0.12426411208038889,0.20912223572996452,0,0.03077620411552301,0
INV_240856,V428,2023-02-10,2023-10-05,57948.0,4712.29,67611.22,N,2023-10-08,6.0,2,jane,8.0,Credit,20,46540,40.96,FALSE,0.0,-0.06606771405736558,40.96,-0.24566104540877498,0.06969686392288144,0.28294269962278934,0,0.06585550840678323,0
INV_360269,V288,2023-05-01,2023-02-08,40743.0,5158.45,45751.11,N,2023-09-10,2.0,3,Mike Johnson,10.0,Debit Note,16,46651,67.15,Low,0.0,-0.06884068510128055,67.15,-0.33013203698141597,0.11275026988416237,0.3247379425674685,0,0.031159712171750786,1
INV_785903,V249,2023-10-23,2023-03-25,37137.0,5185.94,39378.98,Y,2023-02-15,2.0,4,John Smith,1.0,Debit Note,11,18962,-2.87,TRUE,1.0,-0.06942187275512289,2.87,-0.33013203698141597,0.13169310124335368,0.46701418009823703,0,0.04413490069760495,0
INV_501423,V746,2023-09-16,2023-09-17,56274.0,5656.75,65855.67,Fail,2023-12-15,26.0,1,Jane Doe,8.0,Credit Note,46,20503,51.02,1,1.0,-0.06633751664542217,51.02,0.1766939124544299,0.08589617264542294,0.2828315901972489,0,0.041657567522509764,1
INV_836138,Vendor,2023-08-24,2023-01-22,69580.0,6257.21,76730.68,0,2023-06-10,20.0,1,Tom Brown,1.0,invoice,35,36560,25.1,0,0.0,-0.06419295676687915,25.1,0.049987425095468434,0.0815476938298996,0.43063670511769614,0,0.06050825475422522,0
INV_932450,V486,2023-04-02,2023-01-18,19049.0,2112.68,21247.83,Y,2023-08-09,25.0,4,Tom Brown,8.0,Credit Note,34,14832,58.4,1,1.0,-0.07233715902320392,58.4,0.15557616456126966,0.09943038889147737,0.36300385648883127,0,0.05052676986957133,1
INV_982845,V720,2023-05-21,2023-04-27,96248.0,16077.29,106959.0,Paid,2023-10-04,2.0,4,Mike Johnson,6.0,Adjustment,38,42684,5.21,No,0.0,-0.059894811355712355,5.21,-0.33013203698141597,0.15031264316233323,0.2971287678183549,1,-0.025834376863535846,1
INV_589565,V468,2023-12-08,2023-05-07,73546.0,11282.07,79739.22,Approved,2023-06-15,24.0,2,Jane Doe,9.0,,45,34747,10.28,FALSE,0.0,-0.06355374705108915,10.28,0.1344584166681094,0.1414870875335876,0.13871951191043425,0,0.024213508946456797,0
INV_481915,V127,32/01/2023,2023-05-19,46969.0,5271.2,52332.02,Rejected,2023-07-07,17.0,3,Mike Johnson,7.0,,6,40897,35.75,0,0.0,-0.06783722577437473,35.75,-0.013365818584012302,0.10072609465485949,0.2878223179424768,0,0.07555781601997791,0
INV_460114,V555,2023-12-24,2023-11-20,48279.0,5220.89,55850.39,Rejected,2023-07-12,8.0,5,,1.0,,4,22798,11.58,FALSE,0.0,-0.067626089937843,11.58,-0.2034255496224545,0.0934799201939324,0.49377905043093684,0,0.030900886553973328,0
INV_467777,V267,2023-04-04,2023-04-08,92855.0,16105.74,98610.37,Rejected,2023-11-16,15.0,2,John Smith,7.0,Credit,19,21072,-3.56,SAFE,0.0,-0.060441669289569,3.56,-0.05560131437033279,0.16332704156773775,0.17610853101346371,0,0.005501527115850724,0
INV_200923,V680,2023-09-09,2023-09-11,51191.0,6292.09,56032.56,Nan,2023-07-08,12.0,1,Mike Johnson,2.0,Invoice,39,43104,10.49,Yes,1.0,-0.06715675592564418,10.49,-0.11895455804981352,0.11229345937433521,0.3627445348926009,0,0.05300699063245856,0
INV_989272,V130,2023-03-18,2023-11-11,31954.0,5107.32,34957.72,0,2023-08-24,28.0,1,John Smith,8.0,,45,38675,31.69,High,1.0,-0.07025722927477482,31.69,0.21892940824075038,0.14609991727149252,0.23196085709106753,0,0.02548595031962747,0
INV_369427,V766,2023-02-17,2023-11-19,27121.0,4697.71,29979.36,Rejected,2023-08-22,21.0,1,jane,8.0,Invoice,48,15089,-31.19,Low,0.0,-0.07103617545642207,31.19,0.07110517298862867,0.15669814165479182,0.2084430110395787,0,0.023165920589820144,0
INV_984464,V651,2023-05-01,2023-07-19,63169.0,9242.99,69544.85,Paid,2023-06-10,14.0,4,Mike Johnson,9.0,Adjustment,14,22883,98.31,Yes,1.0,-0.06522623298673029,98.31,-0.07671906226349304,0.13290689389652863,0.4344831059368701,0,0.020329460131839172,1
INV_650735,V959,2023-10-01,2023-10-01,73701.0,9258.29,81818.84,Approved,2023-01-05,15.0,4,John Smith,3.0,Credit,47,33849,-44.32,High,1.0,-0.0635287653299728,44.32,-0.05560131437033279,0.11315596750088368,0.4790059502215444,0,0.042794036635215804,0
INV_431725,V430,2023-12-18,2023-11-21,7520.0,813.99,8552.07,1,2023-05-26,1.0,4,,8.0,invoice,21,46189,-11.08,High,1.0,-0.07419531555707755,11.08,-0.3512497848745762,0.09518046508038405,0.2507665308426019,0,0.0050248534613671625,0
INV_723907,V239,2023-05-27,2023-12-04,72329.0,8819.31,79856.95,Approved,2023-01-05,7.0,5,,6.0,Invoice,4,141,-18.07,High,1.0,-0.06374989385495108,18.07,-0.22454329751561475,0.11043885347486974,0.34064147339833245,0,0.021065573715495833,0
INV_355218,V186,2023-06-26,2023-10-01,7955.0,424.63,8829.9,0,2023-08-03,3.0,4,Sarah Williams,1.0,Credit,29,11350,-25.96,1,1.0,-0.07412520556555748,25.96,-0.30901428908825573,0.04809001234442066,0.53405718447635,0,0.019682232967861146,0
INV_602577,V549,2023-02-14,2023-08-18,21112.0,2415.72,24038.67,Rejected,2023-06-25,21.0,2,jane,9.0,Credit,48,25583,-30.29,1,1.0,-0.072004660373765,30.29,0.07110517298862867,0.1004930805240057,0.1909367080230473,0,0.03288426291345853,0
INV_642383,V627,2023-12-08,2023-01-09,61256.0,5107.32,68558.53,Pending,2023-01-13,15.0,3,Sarah Williams,6.0,Invoice,37,1762,98.54,1,1.0,-0.06553455577702436,98.54,-0.05560131437033279,0.07449576296341243,0.5170671083109548,0,0.021953566718881712,1
INV_285483,V111,2023-11-17,2023-02-12,98422.0,5993.86,106917.35,N,2023-04-19,7.0,3,John Smith,6.0,Credit Note,30,38112,86.49,Low,0.0,-0.059544422570506246,86.49,-0.22454329751561475,0.05606068612811671,0.5050603791414434,0,0.02429737314571412,1
INV_451149,V752,2023-12-12,2023-04-27,79036.0,9256.52,92505.84,Nan,2023-10-19,19.0,5,Jane Doe,3.0,Credit,2,8637,28.28,0,0.0,-0.06266891060638743,28.28,0.028869677202308187,0.10006416892165944,0.4467042337016237,0,0.02780116217164036,0
INV_231258,V809,2023-08-03,2023-11-11,12421.0,2117.96,14194.67,Paid,2023-01-27,19.0,3,Mike Johnson,10.0,Credit,6,24210,5.33,1,1.0,-0.07340540965261796,5.33,0.028869677202308187,0.14920811825847308,0.09500153351086982,0,0.011509723166924668,0
INV_697488,V141,2023-05-21,2023-02-13,39841.0,3393.94,42037.45,Rejected,2023-03-24,7.0,5,john,4.0,,9,8428,77.05,0,0.0,-0.06898606260093829,77.05,-0.22454329751561475,0.08073610554398519,0.5886287071475298,0,0.03065956211674553,1
INV_203529,V587,2023-07-07,2023-02-24,26223.0,2199.04,29115.15,Pending,2023-09-28,21.0,1,Mike Johnson,7.0,ADJ,3,44875,35.89,Low,0.0,-0.07118090826650261,35.89,0.07110517298862867,0.07552906304793208,0.2575719576015948,0,0.0302296711623532,0
INV_313720,V191,2023-09-04,2023-05-02,1000.0,5652.98,87647.25,N,2023-09-22,23.0,4,John Smith,4.0,Invoice,46,37400,44.59,no,0.0,-0.0752461595679073,44.59,0.11334066877494917,0.06449694656706285,0.4558203322298239,0,0.024965301411635776,0
INV_855543,V341,2023-08-28,2023-05-11,16748.0,956.14,18207.82,Nan,2023-03-21,28.0,3,jane,6.0,invoice,50,3237,-22.77,0,0.0,-0.07270801670248601,22.77,0.21892940824075038,0.0525126017282684,0.31569101457660975,0,0.01218080542009381,0
INV_494292,V860,2023-07-19,2023-06-25,25323.0,4421.3,29412.58,0,2023-09-03,18.0,2,Sarah Williams,8.0,Credit,1,12597,36.94,no,0.0,-0.07132596342137175,36.94,0.007751929309147943,0.15032003312868167,0.23624798208064654,0,0.039352496532510994,0
INV_822502,V476,2023-12-09,2023-04-02,58422.0,9056.54,66800.88,N,2023-06-01,2.0,2,Sarah Williams,4.0,Debit Note,15,7169,-3.77,TRUE,1.0,-0.06599131834246784,3.77,-0.33013203698141597,0.13557516008771142,0.3240280692157059,0,0.04909603304504939,0
INV_786140,V533,2023-12-12,2023-04-20,1200.0,112.21,1362.77,Y,2023-06-13,1.0,2,Sarah Williams,8.0,,32,43890,61.95,1,1.0,-0.07521392508904749,61.95,-0.3512497848745762,0.08233964645538132,0.3635802527489959,1,-0.0031569194017195823,1
INV_108620,V925,2023-04-17,2023-02-26,64884.0,9317.92,70648.46,Paid,2023-05-07,29.0,3,John Smith,2.0,Debit Note,14,4695,2.98,0,0.0,-0.06494982233050745,2.98,0.24004715613391064,0.13189133917427215,0.3979370378861881,0,0.02839720435168308,0
INV_503004,V915,2023-04-17,2023-12-05,44647.0,5809.73,47289.14,Nan,2023-10-17,15.0,1,jane,1.0,Debit Note,45,12259,22.71,No,0.0,-0.0682114680739371,22.71,-0.05560131437033279,0.12285548013772295,0.4251124907703374,0,0.05572453870781269,0
INV_699070,V301,2023-11-14,2023-11-02,9241.0,889.93,9709.8,Nan,2023-09-18,0.0,1,jane,9.0,Debit Note,16,1013,-27.28,1,1.0,-0.07391793786648891,27.28,-0.37236753276773643,0.09165276318770726,0.20747871748845828,1,-0.014943772756015772,1
INV_231461,V656,2023-11-28,2023-07-26,82621.0,12164.53,86777.11,N,2023-09-03,22.0,4,Sarah Williams,9.0,Debit Note,46,29893,69.26,1,1.0,-0.06209110757282537,69.26,0.09222292088178892,0.14018132200991715,0.3490316596468334,0,0.014319657652371143,1
INV_576489,V850,2023-04-12,2023-09-09,31594.0,4541.02,35775.29,Approved,2023-12-26,16.0,1,john,8.0,Adjustment,3,49379,-33.17,FALSE,0.0,-0.07031525133672248,33.17,-0.034483566477172545,0.12693174534713766,0.20874558523892042,0,0.016680399186794648,0
INV_676702,V847,2023-02-13,2023-10-24,79787.0,11376.27,88539.98,Paid,2023-11-24,15.0,3,john,4.0,Credit,23,15407,39.37,High,1.0,-0.06254787013826885,39.37,-0.05560131437033279,0.12848737937370214,0.4089597711832037,0,0.07109928191126957,0
INV_738924,V929,2023-03-03,2023-09-25,33478.0,5537.98,38755.31,Nan,2023-12-28,27.0,3,,3.0,Invoice,41,4021,24.23,1,1.0,-0.07001160254586308,24.23,0.19781166034759015,0.14289603153735578,0.4213640695613111,0,0.04430498937499272,0
INV_328839,V416,2023-02-10,2023-03-28,99999999.0,1398.57,18718.73,Paid,2023-08-27,5.0,5,,1.0,Debit Note,40,48085,43.91,TRUE,1.0,16.041831936769373,43.91,-0.2667787933019352,0.07471500470384476,3.795113206349166,1,-0.19015257215810244,1
INV_664617,V649,2023-12-15,2023-12-01,41136.0,6168.11,46770.06,Approved,2023-03-22,23.0,5,jane,1.0,Credit,48,8065,-31.72,1,1.0,-0.06877734435032104,31.72,0.11334066877494917,0.1318815926257097,0.5409165691863066,0,0.0166830034938788,0
INV_820047,V192,2023-10-22,2023-11-17,73062.0,12883.85,80772.86,Rejected,2023-06-10,13.0,5,Sarah Williams,2.0,Debit Note,21,16405,59.45,No,0.0,-0.06363175448992989,59.45,-0.09783681015665328,0.1595071661446679,0.5857518724214841,0,0.024651312875955456,1
INV_355138,V203,2023-03-21,2023-02-25,62337.0,9954.79,70608.38,1,2023-11-02,7.0,5,Tom Brown,8.0,Invoice,33,35545,-15.62,1,1.0,-0.0653603284187871,15.62,-0.22454329751561475,0.14098595662441202,0.2636135603110996,0,0.05542339005038821,0
INV_873541,V689,2023-02-16,2023-12-24,98680.0,8870.38,114923.73,Paid,2023-10-14,11.0,4,Sarah Williams,3.0,Credit Note,47,13258,7.73,Yes,1.0,-0.05950284009277709,7.73,-0.14007230594297376,0.07718492951803774,0.38110141391000146,0,0.011885160898569946,0
INV_326373,V665,2023-10-03,2023-07-10,22017.0,3786.76,25152.24,Rejected,2023-08-24,22.0,2,,7.0,invoice,33,11613,40.26,0,0.0,-0.07185879935692438,40.26,0.09222292088178892,0.1505535888652462,0.2939851980036532,0,0.06441926611514076,0
INV_521900,V566,2023-02-04,2023-01-11,57180.0,9283.1,63133.55,Y,2023-12-18,5.0,5,Sarah Williams,6.0,ADJ,45,31339,24.18,yes,1.0,-0.06619149445618724,24.18,-0.2667787933019352,0.14703909411081748,0.36579511788652774,0,0.05253428434693597,0
INV_782263,V793,2023-10-13,2023-03-06,4244.0,520.03,4616.24,Rejected,2023-08-18,19.0,2,Mike Johnson,6.0,Credit,14,49214,86.22,1,1.0,-0.0747233163208012,86.22,0.028869677202308187,0.11265228844254198,0.4579351148445065,0,0.002304790763433706,1
INV_769734,V858,2023-10-20,2023-02-04,91418.0,12234.65,98063.24,Paid,2023-07-09,12.0,5,John Smith,4.0,Invoice,7,35646,-26.65,no,0.0,-0.06067327402017672,26.65,-0.11895455804981352,0.12476285711139055,0.4199278385115074,0,0.018334475978733555,0
INV_126310,V417,2023-07-27,2023-06-17,22329.0,1612.14,23680.74,Approved,2023-12-08,30.0,4,jane,8.0,Adjustment,38,23973,86.82,TRUE,1.0,-0.07180851356990307,86.82,0.2611649040270709,0.06807810904557882,0.4639964383180412,0,0.010390686480286848,1
INV_730589,V601,2023-12-10,2023-06-17,62519.0,9437.13,69737.31,Pending,2023-12-14,21.0,2,Sarah Williams,10.0,invoice,36,49809,74.63,0,0.0,-0.06533099504302467,74.63,0.07110517298862867,0.13532397507159366,0.28762197495689923,0,0.028995099013745307,1
INV_416398,V532,2023-05-14,2023-05-01,25712.0,2176.22,30156.35,N,2023-08-20,15.0,1,Sarah Williams,9.0,Invoice,31,47946,-49.04,1,1.0,-0.07126326735998942,49.04,-0.05560131437033279,0.07216456898795776,0.22471285062754778,0,0.019959030097960184,0
INV_447985,V299,2023-01-11,2023-02-09,46477.0,3591.97,53464.64,Pending,2023-10-21,22.0,2,Jane Doe,5.0,Credit Note,43,3335,27.61,no,0.0,-0.06791652259236987,27.61,0.09222292088178892,0.06718403041711306,0.3252467426507423,0,0.05803576592297033,0
INV_783007,V590,2023-11-10,2023-12-26,45582.0,3282.47,48659.31,Nan,2023-11-15,29.0,3,Mike Johnson,4.0,Adjustment,36,4676,84.67,1,1.0,-0.0680607718852675,84.67,0.24004715613391064,0.06745821097750872,0.5736292277971401,0,0.01603770545974964,1
INV_389296,V913,2023-12-25,2023-06-27,87291.0,5107.32,97136.57,Rejected,2023-08-28,10.0,2,Tom Brown,5.0,Credit,14,26503,94.52,0,0.0,-0.06133843249144885,94.52,-0.16119005383613402,0.052578755869185,0.5350061945737098,0,0.018120426048417848,1
INV_484131,V960,2023-08-28,2023-09-02,71800.0,3727.49,81469.53,Y,2023-05-07,0.0,5,Mike Johnson,4.0,Adjustment,12,10734,95.54,1,1.0,-0.06383515405153528,95.54,-0.37236753276773643,0.045753179133352063,0.6652421607254675,1,-0.025975439844003634,1
INV_259794,V757,2023-03-10,2023-09-21,594.0,106.44,644.48,Paid,2023-05-02,25.0,4,john,2.0,Credit Note,43,29456,80.53,High,1.0,-0.0753115955599927,80.53,0.15557616456126966,0.16515640516385302,0.6399887437961891,1,-0.013022547633755432,1
INV_573484,V415,2023-08-11,2023-06-09,50833.0,5140.02,53485.03,1,2023-04-09,15.0,5,Mike Johnson,7.0,Invoice,24,12837,-14.68,FALSE,0.0,-0.06721445564280325,14.68,-0.05560131437033279,0.0961020307925414,0.27082308828411056,0,0.0732766491766278,0
INV_549192,V185,2023-10-15,2023-05-17,75859.0,11609.39,80920.13,Rejected,2023-10-23,7.0,4,Tom Brown,7.0,Invoice,43,35894,33.32,TRUE,1.0,-0.06318095530307548,33.32,-0.22454329751561475,0.1434672682804637,0.3312776856879573,0,0.04923150812821808,0
INV_233611,V402,2023-02-04,2023-11-06,460.0,45.55,491.38,Nan,2023-08-09,11.0,3,Tom Brown,7.0,Adjustment,46,32489,-4.18,Low,0.0,-0.07533319266082877,4.18,-0.14007230594297376,0.09269811551141682,0.21361748442361184,0,0.009672652662117642,0
INV_630575,V196,2023-08-19,2023-09-02,9289.0,1141.34,10357.18,Ok,2023-07-08,21.0,1,Tom Brown,8.0,Credit,41,15722,16.75,Low,0.0,-0.07391020159156256,16.75,0.07110517298862867,0.11019794963493923,0.16569781626660682,0,0.027527203682719326,0
INV_693320,V521,2023-11-25,2023-04-14,52911.0,8639.55,59049.09,N,2023-10-10,12.0,4,Jane Doe,10.0,invoice,31,35620,54.21,No,0.0,-0.06687953940744984,54.21,-0.11895455804981352,0.14631131487377705,0.273849091588962,0,0.06217434980037634,1
INV_212092,V647,2023-05-09,2023-02-02,18384.0,3256.49,21481.22,N,2023-06-19,18.0,5,john,1.0,Debit Note,15,46315,5.35,1,1.0,-0.07244433866541279,5.35,0.007751929309147943,0.15159706944019005,0.44670165712945475,0,0.018620195819863794,0
INV_757476,V208,2023-06-03,2023-12-09,8615.0,1378.63,9722.96,Rejected,2023-03-23,8.0,3,Mike Johnson,2.0,Debit Note,6,24121,2.93,Yes ,1.0,-0.07401883178532011,2.93,-0.2034255496224545,0.14179118293194667,0.3941075988004322,0,0.02977075492929554,0
INV_902954,V784,2023-02-17,2023-01-23,73695.0,11062.65,80042.21,Y,2023-07-07,15.0,1,,8.0,Invoice,43,11132,24.57,0,0.0,-0.06352973236433859,24.57,-0.05560131437033279,0.13821020184225297,0.18475614362841766,0,0.03825080196191971,0
INV_114680,V533,2023-04-19,2023-07-17,50063.0,738.57,9860.86,Pending,2023-10-26,5.0,3,jane,1.0,Invoice,1,4507,32.83,High,1.0,-0.0673385583864135,32.83,-0.2667787933019352,0.07489914672756737,0.526974530672573,0,0.009988891143601242,0
INV_952880,V522,2023-05-26,2023-03-10,26003.0,4168.53,29678.94,N,2023-02-20,11.0,1,Sarah Williams,10.0,Credit Note,19,35609,78.29,FALSE,0.0,-0.0712163661932484,78.29,-0.14007230594297376,0.1404541402085115,0.2901241191300958,0,0.02774171752242427,1
INV_741667,V455,2023-05-06,2023-04-16,62964.0,8297.62,69944.94,Approved,2023-09-11,10.0,2,john,5.0,,45,22303,44.68,no,0.0,-0.0652592733275616,44.68,-0.16119005383613402,0.11863074012215895,0.38627036274093246,0,0.07172566183138385,0
INV_705893,V409,2023-01-09,2023-10-11,60687.0,5029.09,63899.68,Pending,2023-01-22,5.0,1,Tom Brown,5.0,Credit Note,17,27403,49.83,0,0.0,-0.0656262628693805,49.83,-0.2667787933019352,0.0787028980426819,0.3976320715691664,0,0.0700259394738259,0
INV_259354,V812,2023-01-27,2023-05-21,44092.0,2724.2,47826.74,1,2023-12-12,4.0,1,Jane Doe,6.0,Debit Note,37,26661,-10.75,no,0.0,-0.06830091875277307,10.75,-0.2878965411950955,0.056959767694808386,0.24909466492981897,0,0.0549377590615594,0
INV_896470,V866,2023-01-15,2023-10-14,50063.0,2194.83,43403.95,Rejected,2023-03-22,16.0,4,,1.0,Invoice,39,34059,54.17,Yes,1.0,-0.0673385583864135,54.17,-0.034483566477172545,0.050567517472488104,0.5761502466488586,0,0.05717774845773338,1
INV_453485,V336,2023-02-12,2023-10-21,54305.0,2752.28,61370.72,Pending,2023-07-17,29.0,3,,1.0,,11,27936,-10.65,TRUE,1.0,-0.06665486508979698,10.65,0.24004715613391064,0.04484679338942089,0.456288046438046,0,0.040187722660684155,0
INV_267513,V447,2023-12-04,2023-09-10,40219.0,5209.97,45212.9,Pending,2023-01-17,22.0,3,Sarah Williams,2.0,,36,22244,48.59,1,1.0,-0.06892513943589325,48.59,0.09222292088178892,0.11523193601826028,0.513388466019447,0,0.07025369101610718,0
INV_563571,V880,2023-04-10,2023-02-10,12889.0,856.16,14049.8,0,2023-10-22,12.0,3,Sarah Williams,10.0,,23,27292,-31.81,yes,1.0,-0.07332998097208601,31.81,-0.11895455804981352,0.0609375222423095,0.18793917990188924,0,0.044607451255028574,0
INV_833584,V553,2023-02-12,2023-02-12,37851.0,6512.65,42189.84,0,2023-05-07,24.0,2,Sarah Williams,9.0,Credit,27,18969,8.58,Low,0.0,-0.06930679566559338,8.58,0.1344584166681094,0.1543653637937475,0.1347701216333351,0,0.0522026048470382,0
INV_682393,V941,2023-01-09,2023-09-11,90342.0,4962.11,104087.55,Paid,2023-08-01,20.0,3,john,3.0,Invoice,27,12895,12.91,0,0.0,-0.060846695516442485,12.91,0.049987425095468434,0.04767246419000159,0.3633974528676087,0,0.05713542544022493,0
INV_658495,V672,2023-12-19,2023-06-11,37029.0,2287.24,42507.39,0,2023-06-15,21.0,1,Mike Johnson,3.0,invoice,7,24910,97.7,Low,0.0,-0.0694392793737072,97.7,0.07110517298862867,0.053808055493409494,0.5826536318230358,1,-0.004993021489558713,1
INV_117795,V372,2023-03-12,2023-09-25,32782.0,4553.08,35942.54,Nan,2023-04-21,7.0,3,jane,9.0,Credit Note,22,8044,-39.76,0,0.0,-0.07012377853229522,39.76,-0.22454329751561475,0.1266766344281734,0.2619862503338013,0,0.05289831215541296,0
INV_297558,V748,2023-06-28,2023-07-09,3952.0,243.74,4597.58,Pending,2023-07-05,6.0,2,Sarah Williams,1.0,invoice,11,29714,-43.87,FALSE,0.0,-0.07477037865993653,43.87,-0.24566104540877498,0.0530148469412169,0.5384132325433035,0,0.00949249969619076,0
INV_639938,V326,2023-02-23,2023-09-28,65231.0,4295.7,73115.45,Approved,2023-05-07,0.0,5,John Smith,8.0,Invoice,20,35570,67.36,High,1.0,-0.06489389550968568,67.36,-0.37236753276773643,0.058752288333040414,0.44091390901709765,0,0.031824482794633346,1
INV_124230,V700,2023-11-03,2023-03-03,43881.0,3833.21,50910.79,Pending,2023-10-27,9.0,4,Sarah Williams,10.0,Credit Note,37,17111,-25.82,no,0.0,-0.06833492612797017,25.82,-0.18230780172929426,0.07529268353525843,0.19847315548498817,0,0.060231993895246694,0
INV_591261,V233,2023-11-03,2023-11-15,63763.0,9881.03,70889.16,1,2023-05-05,8.0,2,john,2.0,Invoice,45,36744,-36.69,No,0.0,-0.06513049658451667,36.69,-0.2034255496224545,0.13938703745396336,0.47360993176027155,0,0.044510596601391006,0
INV_831000,V278,2023-05-27,2023-04-13,91004.0,5160.68,98677.57,0,2023-01-28,12.0,4,john,10.0,Credit Note,29,6611,99.22,0 ,0.0,-0.06073999939141652,99.22,-0.11895455804981352,0.05229840986153186,0.4076511835857553,1,-0.020864092147034774,1
INV_206544,V986,2023-07-09,2023-07-18,29791.0,5107.32,32334.5,Y,2023-11-27,18.0,2,Mike Johnson,10.0,Adjustment,26,1711,74.05,yes,1.0,-0.07060584516364364,74.05,0.007751929309147943,0.15795265119299817,0.2774339584291009,0,0.029310930006641256,1
INV_575481,V682,2023-05-06,2023-11-12,4885.0,444.7,5646.15,N,2023-07-03,15.0,5,Jane Doe,7.0,,36,18695,76.24,no,0.0,-0.07462000481605552,76.24,-0.05560131437033279,0.07876163403381066,0.45698419811876095,0,0.018323467587722575,1
INV_140747,V803,2023-11-26,2023-10-08,55237.0,5951.42,63044.48,Rejected,2023-06-21,3.0,5,Sarah Williams,9.0,Adjustment,15,27144,-10.92,Yes,1.0,-0.06650465241831027,10.92,-0.30901428908825573,0.09440033449399535,0.22741307384690043,0,0.04774976090255162,0
INV_686676,V924,2023-05-28,2023-11-17,16858.0,2807.37,19535.22,Pending,2023-12-04,26.0,3,Jane Doe,1.0,Debit Note,24,38299,9.15,no,0.0,-0.07269028773911312,9.15,0.1766939124544299,0.14370813330999085,0.44349214441598717,0,0.042359514785232644,0
INV_667000,V931,2023-07-08,2023-07-25,55944.0,9671.6,61264.78,Y,2023-03-05,14.0,5,john,6.0,,8,13254,51.3,1,1.0,-0.06639070353554086,51.3,-0.07671906226349304,0.15786557953852115,0.4186860000466322,0,0.059460521931502974,1
INV_811867,V357,2023-05-25,2023-01-19,51870.0,6324.55,54999.91,Approved,2023-01-06,20.0,2,Sarah Williams,2.0,invoice,39,28047,22.59,0,0.0,-0.06704731986991515,22.59,0.049987425095468434,0.11499200635055584,0.4086775777383033,0,0.07917120319511223,0
